lon,lat,U,V
119,48,1.33219,6.94187
119,49,1.33514,5.68757
119,50,0.699583,5.225
119,51,-1.405,5.745
119,52,0,0
119,53,0,0
119,54,0,0
119,55,0,0
119,56,0,0
119,57,0,0
119,58,0,0
119,59,0,0
119,60,0,0
119,61,0,0
119,62,0,0
119,63,0,0
119,64,0,0
119,65,0,0
120,20,0,0
120,21,0,0
120,22,0,0
120,23,0.83375,0.14875
120,24,1.18,1.62143
120,25,-2.67,-2.805
120,26,-1.35667,-1.56556
120,27,-0.387576,-0.838788
120,28,0.407708,-0.577917
120,29,-0.6125,-1.52375
120,30,-1.81043,-1.71596
120,31,-2.30522,-1.33804
120,32,-2.72978,-1.32848
120,33,-2.33717,-0.693913
120,34,-1.53026,-0.0530769
120,35,-1.34,0.92
120,36,0.632,2.38267
120,37,0.643056,2.74111
120,38,1.23,3.34
120,39,0,0
120,40,3.50706,3.74706
120,41,5.15024,3.86976
120,42,5.22929,3.20071
120,43,4.544,3.05925
120,44,2.41525,1.719
120,45,1.93048,1.61214
120,46,1.4841,2.77795
120,47,0.0528125,4.84469
120,48,-0.377632,7.95816
120,49,-0.778205,7.89769
120,50,-2.51513,7.82308
120,51,-3.81,7.82312
120,52,-3.99667,8.59667
120,53,-4.81,3.6
120,54,0,0
120,55,0,0
120,56,0,0
120,57,0,0
120,58,0,0
120,59,0,0
120,60,0,0
120,61,0,0
120,62,0,0
120,63,0,0
120,64,0,0
120,65,0,0
121,20,0,0
121,21,0,0
121,22,-0.19,-1.69167
121,23,0.291707,-0.856341
121,24,0.691837,0.658367
121,25,0.0211111,-0.716667
121,26,0,0
121,27,-0.41,-1.4
121,28,-0.780385,-2.06808
121,29,-0.428261,-2.235
121,30,-1.26744,-2.4241
121,31,-2.02897,-2.36897
121,32,-2.29641,-2.50103
121,33,-2.15063,-1.6125
121,34,-1.59,-0.61
121,35,0,0
121,36,0.386667,2.06
121,37,0.986053,2.31632
121,38,1.312,2.475
121,39,0.822,3.136
121,40,1.225,3.97
121,41,3.34,5.34645
121,42,2.70833,4.62381
121,43,2.21415,3.99805
121,44,1.31275,3.6155
121,45,1.2175,2.826
121,46,0.378462,3.07821
121,47,0.182,3.02275
121,48,-1.54231,6.46179
121,49,-3.16256,8.41974
121,50,-4.58789,8.71158
121,51,-5.14378,8.51081
121,52,-5.01618,8.00735
121,53,-4.82393,4.68821
121,54,0,0
121,55,0,0
121,56,0,0
121,57,0,0
121,58,0,0
121,59,0,0
121,60,0,0
121,61,0,0
121,62,0,0
121,63,0,0
121,64,0,0
121,65,0,0
122,20,0,0
122,21,0,0
122,22,0,0
122,23,0,0
122,24,-0.667143,-0.412857
122,25,0.389286,-1.90357
122,26,0,0
122,27,0,0
122,28,-0.64,-4.615
122,29,-0.584,-4.192
122,30,-0.901765,-4.45706
122,31,-2.21,-3.6075
122,32,-2.11,-3.50857
122,33,0,0
122,34,0,0
122,35,0,0
122,36,0,0
122,37,0.736087,2.0387
122,38,0,0
122,39,0.700833,2.40167
122,40,1.15667,3.44185
122,41,2.27129,5.51968
122,42,2.02,6.10659
122,43,0.447857,5.95905
122,44,-0.301707,4.95634
122,45,0.1275,4.69175
122,46,-0.38975,3.55775
122,47,-0.356,3.15275
122,48,-0.852051,4.72205
122,49,-3.36872,6.67205
122,50,-4.98684,7.76895
122,51,-5.82256,8.09359
122,52,-4.72297,8.68081
122,53,-4.15324,4.57765
122,54,0,0
122,55,0,0
122,56,0,0
122,57,0,0
122,58,0,0
122,59,0,0
122,60,0,0
122,61,0,0
122,62,0,0
122,63,0,0
122,64,0,0
122,65,0,0
123,20,0,0
123,21,0,0
123,22,0,0
123,23,0,0
123,24,0,0
123,25,0,0
123,26,0,0
123,27,0,0
123,28,0,0
123,29,0,0
123,30,0,0
123,31,0,0
123,32,0,0
123,33,0,0
123,34,0,0
123,35,0,0
123,36,0,0
123,37,0.805,2.23
123,38,0,0
123,39,1.23,3.14
123,40,0.709722,2.56722
123,41,1.48619,4.83024
123,42,1.184,5.8175
123,43,0.0919512,6.53634
123,44,-1.25175,6.1305
123,45,-1.109,6.41275
123,46,-1.584,5.63775
123,47,-1.31051,3.87692
123,48,-1.51667,3.8559
123,49,-2.93795,5.45333
123,50,-3.99579,5.71079
123,51,-4.55795,6.41205
123,52,-3.60027,8.20838
123,53,-4.56553,5.04184
123,54,-6.34,2.57
123,55,0,0
123,56,0,0
123,57,0,0
123,58,0,0
123,59,0,0
123,60,0,0
123,61,0,0
123,62,0,0
123,63,0,0
123,64,0,0
123,65,0,0
124,20,0,0
124,21,0,0
124,22,0,0
124,23,0,0
124,24,0,0
124,25,0,0
124,26,0,0
124,27,0,0
124,28,0,0
124,29,0,0
124,30,0,0
124,31,0,0
124,32,0,0
124,33,0,0
124,34,0,0
124,35,0,0
124,36,0,0
124,37,0,0
124,38,0,0
124,39,0,0
124,40,0.375,1.87346
124,41,0.519512,3.45
124,42,0.52119,5.36714
124,43,-0.145366,6.37585
124,44,-1.12,6.12025
124,45,-1.4622,6.79488
124,46,-1.9895,6.19975
124,47,-2.48769,5.30718
124,48,-2.98026,4.25487
124,49,-3.51368,4.60868
124,50,-3.38875,4.697
124,51,-3.30444,4.86972
124,52,-2.79872,6.71718
124,53,-4.94114,4.79657
124,54,0,0
124,55,0,0
124,56,0,0
124,57,0,0
124,58,0,0
124,59,0,0
124,60,0,0
124,61,0,0
124,62,0,0
124,63,0,0
124,64,0,0
124,65,0,0
125,20,0,0
125,21,0,0
125,22,0,0
125,23,0,0
125,24,0,0
125,25,0,0
125,26,0,0
125,27,0,0
125,28,0,0
125,29,0,0
125,30,0,0
125,31,0,0
125,32,0,0
125,33,0,0
125,34,0,0
125,35,0,0
125,36,0,0
125,37,0,0
125,38,0,0
125,39,0,0
125,40,-0.16,2.055
125,41,0.970513,2.66026
125,42,0.137073,4.31854
125,43,0.0141463,5.09902
125,44,-0.276829,5.06366
125,45,-0.484359,5.59205
125,46,-1.403,4.98875
125,47,-2.97718,4.24949
125,48,-4.146,3.772
125,49,-4.06974,4.02795
125,50,-3.96158,4.38816
125,51,-2.89579,4.66921
125,52,-3.15595,5.58135
125,53,-5.1216,5.1164
125,54,0,0
125,55,0,0
125,56,0,0
125,57,0,0
125,58,0,0
125,59,0,0
125,60,0,0
125,61,0,0
125,62,0,0
125,63,0,0
125,64,0,0
125,65,0,0
126,20,0,0
126,21,0,0
126,22,0,0
126,23,0,0
126,24,0,0
126,25,0,0
126,26,0,0
126,27,0,0
126,28,0,0
126,29,0,0
126,30,0,0
126,31,0,0
126,32,0,0
126,33,0,0
126,34,0,0
126,35,0,0
126,36,0,0
126,37,0,0
126,38,0,0
126,39,0,0
126,40,0,0
126,41,0.290952,2.19095
126,42,-0.143256,3.46953
126,43,-0.69875,3.3935
126,44,-0.5595,4.41325
126,45,-0.273077,4.27538
126,46,-1.41951,3.01512
126,47,-3.3605,2.24075
126,48,-4.41744,3.05128
126,49,-4.57789,3.39368
126,50,-4.44595,3.99514
126,51,-3.56256,4.55179
126,52,-3.96703,4.54838
126,53,-4.946,4.77
126,54,0,0
126,55,0,0
126,56,0,0
126,57,0,0
126,58,0,0
126,59,0,0
126,60,0,0
126,61,0,0
126,62,0,0
126,63,0,0
126,64,0,0
126,65,0,0
127,20,0,0
127,21,0,0
127,22,0,0
127,23,0,0
127,24,0,0
127,25,0,0
127,26,0,0
127,27,0,0
127,28,0,0
127,29,0,0
127,30,0,0
127,31,0,0
127,32,0,0
127,33,0,0
127,34,0,0
127,35,0,0
127,36,0,0
127,37,0,0
127,38,0,0
127,39,0,0
127,40,0,0
127,41,0,0
127,42,-0.0647222,2.75806
127,43,-0.693902,2.63171
127,44,-1.132,3.395
127,45,-0.740714,2.7469
127,46,-2.27128,2.09462
127,47,-3.86875,2.093
127,48,-4.51053,2.44605
127,49,-3.79949,2.73795
127,50,-3.28947,2.78368
127,51,-3.485,4.07364
127,52,-4.26667,4.16667
127,53,0,0
127,54,0,0
127,55,0,0
127,56,0,0
127,57,0,0
127,58,0,0
127,59,0,0
127,60,0,0
127,61,0,0
127,62,0,0
127,63,0,0
127,64,0,0
127,65,0,0
128,20,0,0
128,21,0,0
128,22,0,0
128,23,0,0
128,24,0,0
128,25,0,0
128,26,0,0
128,27,0,0
128,28,0,0
128,29,0,0
128,30,0,0
128,31,0,0
128,32,0,0
128,33,0,0
128,34,0,0
128,35,0,0
128,36,0,0
128,37,0,0
128,38,0,0
128,39,0,0
128,40,0,0
128,41,0.366667,0.93
128,42,0.784118,1.21059
128,43,0.34675,1.4565
128,44,0.682683,0.510976
128,45,0.032,1.75175
128,46,-3.08308,0.678974
128,47,-4.07875,1.57625
128,48,-4.29615,1.58795
128,49,-3.49744,2.75282
128,50,-2.864,1.62
128,51,0,0
128,52,0,0
128,53,0,0
128,54,0,0
128,55,0,0
128,56,0,0
128,57,0,0
128,58,0,0
128,59,0,0
128,60,0,0
128,61,0,0
128,62,0,0
128,63,0,0
128,64,0,0
128,65,0,0
129,20,0,0
129,21,0,0
129,22,0,0
129,23,0,0
129,24,0,0
129,25,0,0
129,26,0,0
129,27,0,0
129,28,0,0
129,29,0,0
129,30,0,0
129,31,0,0
129,32,0,0
129,33,0,0
129,34,0,0
129,35,0,0
129,36,0,0
129,37,0,0
129,38,0,0
129,39,0,0
129,40,0,0
129,41,0,0
129,42,1.90833,-0.4275
129,43,1.68366,-0.150244
129,44,0.681707,0.273659
129,45,-0.16275,0.1815
129,46,-2.55615,-0.507949
129,47,-3.43825,0.2905
129,48,-3.44154,0.982564
129,49,-3.39703,2.00892
129,50,-4.07,1.835
129,51,0,0
129,52,0,0
129,53,0,0
129,54,0,0
129,55,0,0
129,56,0,0
129,57,0,0
129,58,0,0
129,59,0,0
129,60,0,0
129,61,0,0
129,62,0,0
129,63,0,0
129,64,0,0
129,65,0,0
130,20,0,0
130,21,0,0
130,22,0,0
130,23,0,0
130,24,0,0
130,25,0,0
130,26,0,0
130,27,0,0
130,28,0,0
130,29,0,0
130,30,0,0
130,31,0,0
130,32,0,0
130,33,0,0
130,34,0,0
130,35,0,0
130,36,0,0
130,37,0,0
130,38,0,0
130,39,0,0
130,40,0,0
130,41,0,0
130,42,0,0
130,43,0.681818,-0.947273
130,44,0.120976,-0.592439
130,45,-1.15744,0.363846
130,46,-2.1739,-0.262439
130,47,-2.20821,-2.00846
130,48,-2.60368,-0.386579
130,49,-2.61905,1.31
130,50,0,0
130,51,0,0
130,52,0,0
130,53,0,0
130,54,0,0
130,55,0,0
130,56,0,0
130,57,0,0
130,58,0,0
130,59,0,0
130,60,0,0
130,61,0,0
130,62,0,0
130,63,0,0
130,64,0,0
130,65,0,0
131,20,0,0
131,21,0,0
131,22,0,0
131,23,0,0
131,24,0,0
131,25,0,0
131,26,0,0
131,27,0,0
131,28,0,0
131,29,0,0
131,30,0,0
131,31,0,0
131,32,0,0
131,33,0,0
131,34,0,0
131,35,0,0
131,36,0,0
131,37,0,0
131,38,0,0
131,39,0,0
131,40,0,0
131,41,0,0
131,42,1.88,-0.31
131,43,0.796,-1.7105
131,44,-0.0803448,-0.723793
131,45,-1.04879,0.188485
131,46,-1.7795,-0.39275
131,47,-1.9705,-1.46525
131,48,-2.61667,-1.66556
131,49,0,0
131,50,0,0
131,51,0,0
131,52,0,0
131,53,0,0
131,54,0,0
131,55,0,0
131,56,0,0
131,57,0,0
131,58,0,0
131,59,0,0
131,60,0,0
131,61,0,0
131,62,0,0
131,63,0,0
131,64,0,0
131,65,0,0
132,20,0,0
132,21,0,0
132,22,0,0
132,23,0,0
132,24,0,0
132,25,0,0
132,26,0,0
132,27,0,0
132,28,0,0
132,29,0,0
132,30,0,0
132,31,0,0
132,32,0,0
132,33,0,0
132,34,0,0
132,35,0,0
132,36,0,0
132,37,0,0
132,38,0,0
132,39,0,0
132,40,0,0
132,41,0,0
132,42,0,0
132,43,0,0
132,44,0,0
132,45,-0.418182,-0.246364
132,46,-0.993684,-1.47053
132,47,-1.99098,-1.53488
132,48,-2.53286,-1.56286
132,49,0,0
132,50,0,0
132,51,0,0
132,52,0,0
132,53,0,0
132,54,0,0
132,55,0,0
132,56,0,0
132,57,0,0
132,58,0,0
132,59,0,0
132,60,0,0
132,61,0,0
132,62,0,0
132,63,0,0
132,64,0,0
132,65,0,0
133,20,0,0
133,21,0,0
133,22,0,0
133,23,0,0
133,24,0,0
133,25,0,0
133,26,0,0
133,27,0,0
133,28,0,0
133,29,0,0
133,30,0,0
133,31,0,0
133,32,0,0
133,33,0,0
133,34,0,0
133,35,0,0
133,36,0,0
133,37,0,0
133,38,0,0
133,39,0,0
133,40,0,0
133,41,0,0
133,42,0,0
133,43,0,0
133,44,0,0
133,45,-0.659,-1.393
133,46,-0.941795,-1.82513
133,47,-1.85487,-2.14538
133,48,-2.10316,-2.68053
133,49,0,0
133,50,0,0
133,51,0,0
133,52,0,0
133,53,0,0
133,54,0,0
133,55,0,0
133,56,0,0
133,57,0,0
133,58,0,0
133,59,0,0
133,60,0,0
133,61,0,0
133,62,0,0
133,63,0,0
133,64,0,0
133,65,0,0
134,20,0,0
134,21,0,0
134,22,0,0
134,23,0,0
134,24,0,0
134,25,0,0
134,26,0,0
134,27,0,0
134,28,0,0
134,29,0,0
134,30,0,0
134,31,0,0
134,32,0,0
134,33,0,0
134,34,0,0
134,35,0,0
134,36,0,0
134,37,0,0
134,38,0,0
134,39,0,0
134,40,0,0
134,41,0,0
134,42,0,0
134,43,0,0
134,44,0,0
134,45,0,0
134,46,-1.25875,-2.34125
134,47,-1.23833,-2.6225
134,48,-1.56067,-2.73967
134,49,0,0
134,50,0,0
134,51,0,0
134,52,0,0
134,53,0,0
134,54,0,0
134,55,0,0
134,56,0,0
134,57,0,0
134,58,0,0
134,59,0,0
134,60,0,0
134,61,0,0
134,62,0,0
134,63,0,0
134,64,0,0
134,65,0,0
135,20,0,0
135,21,0,0
135,22,0,0
135,23,0,0
135,24,0,0
135,25,0,0
135,26,0,0
135,27,0,0
135,28,0,0
135,29,0,0
135,30,0,0
135,31,0,0
135,32,0,0
135,33,0,0
135,34,0,0
135,35,0,0
135,36,0,0
135,37,0,0
135,38,0,0
135,39,0,0
135,40,0,0
135,41,0,0
135,42,0,0
135,43,0,0
135,44,0,0
135,45,0,0
135,46,0,0
135,47,0,0
135,48,-1.32857,-2.65714
135,49,0,0
135,50,0,0
135,51,0,0
135,52,0,0
135,53,0,0
135,54,0,0
135,55,0,0
135,56,0,0
135,57,0,0
135,58,0,0
135,59,0,0
135,60,0,0
135,61,0,0
135,62,0,0
135,63,0,0
135,64,0,0
135,65,0,0
136,20,0,0
136,21,0,0
136,22,0,0
136,23,0,0
136,24,0,0
136,25,0,0
136,26,0,0
136,27,0,0
136,28,0,0
136,29,0,0
136,30,0,0
136,31,0,0
136,32,0,0
136,33,0,0
136,34,0,0
136,35,0,0
136,36,0,0
136,37,0,0
136,38,0,0
136,39,0,0
136,40,0,0
136,41,0,0
136,42,0,0
136,43,0,0
136,44,0,0
136,45,0,0
136,46,0,0
136,47,0,0
136,48,0,0
136,49,0,0
136,50,0,0
136,51,0,0
136,52,0,0
136,53,0,0
136,54,0,0
136,55,0,0
136,56,0,0
136,57,0,0
136,58,0,0
136,59,0,0
136,60,0,0
136,61,0,0
136,62,0,0
136,63,0,0
136,64,0,0
136,65,0,0
137,20,0,0
137,21,0,0
137,22,0,0
137,23,0,0
137,24,0,0
137,25,0,0
137,26,0,0
137,27,0,0
137,28,0,0
137,29,0,0
137,30,0,0
137,31,0,0
137,32,0,0
137,33,0,0
137,34,0,0
137,35,0,0
137,36,0,0
137,37,0,0
137,38,0,0
137,39,0,0
137,40,0,0
137,41,0,0
137,42,0,0
137,43,0,0
137,44,0,0
137,45,0,0
137,46,0,0
137,47,0,0
137,48,0,0
137,49,0,0
137,50,0,0
137,51,0,0
137,52,0,0
137,53,0,0
137,54,0,0
137,55,0,0
137,56,0,0
137,57,0,0
137,58,0,0
137,59,0,0
137,60,0,0
137,61,0,0
137,62,0,0
137,63,0,0
137,64,0,0
137,65,0,0
138,20,0,0
138,21,0,0
138,22,0,0
138,23,0,0
138,24,0,0
138,25,0,0
138,26,0,0
138,27,0,0
138,28,0,0
138,29,0,0
138,30,0,0
138,31,0,0
138,32,0,0
138,33,0,0
138,34,0,0
138,35,0,0
138,36,0,0
138,37,0,0
138,38,0,0
138,39,0,0
138,40,0,0
138,41,0,0
138,42,0,0
138,43,0,0
138,44,0,0
138,45,0,0
138,46,0,0
138,47,0,0
138,48,0,0
138,49,0,0
138,50,0,0
138,51,0,0
138,52,0,0
138,53,0,0
138,54,0,0
138,55,0,0
138,56,0,0
138,57,0,0
138,58,0,0
138,59,0,0
138,60,0,0
138,61,0,0
138,62,0,0
138,63,0,0
138,64,0,0
138,65,0,0
139,20,0,0
139,21,0,0
139,22,0,0
139,23,0,0
139,24,0,0
139,25,0,0
139,26,0,0
139,27,0,0
139,28,0,0
139,29,0,0
139,30,0,0
139,31,0,0
139,32,0,0
139,33,0,0
139,34,0,0
139,35,0,0
139,36,0,0
139,37,0,0
139,38,0,0
139,39,0,0
139,40,0,0
139,41,0,0
139,42,0,0
139,43,0,0
139,44,0,0
139,45,0,0
139,46,0,0
139,47,0,0
139,48,0,0
139,49,0,0
139,50,0,0
139,51,0,0
139,52,0,0
139,53,0,0
139,54,0,0
139,55,0,0
139,56,0,0
139,57,0,0
139,58,0,0
139,59,0,0
139,60,0,0
139,61,0,0
139,62,0,0
139,63,0,0
139,64,0,0
139,65,0,0
140,20,0,0
140,21,0,0
140,22,0,0
140,23,0,0
140,24,0,0
140,25,0,0
140,26,0,0
140,27,0,0
140,28,0,0
140,29,0,0
140,30,0,0
140,31,0,0
140,32,0,0
140,33,0,0
140,34,0,0
140,35,0,0
140,36,0,0
140,37,0,0
140,38,0,0
140,39,0,0
140,40,0,0
140,41,0,0
140,42,0,0
140,43,0,0
140,44,0,0
140,45,0,0
140,46,0,0
140,47,0,0
140,48,0,0
140,49,0,0
140,50,0,0
140,51,0,0
140,52,0,0
140,53,0,0
140,54,0,0
140,55,0,0
140,56,0,0
140,57,0,0
140,58,0,0
140,59,0,0
140,60,0,0
140,61,0,0
140,62,0,0
140,63,0,0
140,64,0,0
140,65,0,0
